PD,ROI,FD,,
0.1464551,1,0.031999996,,
0.1490571,1,0.062999895,,
0.1470558,1,0.094000032,,
0.1489059,1,0.140999964,,
0.1473341,1,0.172000101,,
0.1460447,1,0.203,,
0.1497011,1,0.235000065,,
0.1531301,1,0.265999964,,
0.154137,1,0.297000101,,
0.1524956,1,0.328,,
0.1519195,1,0.374999931,,
0.1469983,1,0.406999996,,
0.1539425,1,0.437999895,,
0.1476667,1,0.469000032,,
0.1532687,1,0.499999931,,
0.1506358,1,0.531999996,,
0.1519307,1,0.578,,
0.1528663,1,0.610000065,,
0.150242,1,0.672000101,,
0.1510744,1,0.703,,
0.154291,1,0.735000065,,
0.1490816,1,0.765999964,,
0.1487546,1,0.797000101,,
0.1502579,1,0.844000032,,
0.1463032,1,0.874999931,,
0.1532111,1,0.906999996,,
0.1534865,2,0.031999996,,
0.152949,2,0.062999895,,
0.1477573,2,0.094000032,,
0.1517616,2,0.140999964,,
0.1484696,2,0.172000101,,
0.149953,2,0.203,,
0.1505872,1,0.235000065,,
0.1486387,1,0.265999964,,
0.1474216,2,0.297000101,,
0.1457325,2,0.328,,
0.1507672,2,0.374999931,,
0.1502461,2,0.406999996,,
0.1505492,2,0.437999895,,
0.1508508,2,0.469000032,,
0.1520158,2,0.499999931,,
0.1470889,2,0.531999996,,
0.1467743,2,0.578,,
0.1497287,2,0.610000065,,
0.151359,2,0.672000101,,
0.150406,2,0.703,,
0.1542103,2,0.735000065,,
0.1532559,2,0.765999964,,
0.1519034,2,0.797000101,,
0.1528913,2,0.844000032,,
0.1468926,2,0.874999931,,
0.1481948,2,0.906999996,,
0.1506229,2,0.937999895,,
0.1526728,2,0.969000032,,
0.1462543,2,0.999999931,,
0.1504816,2,1.031999996,,
0.152203,2,1.062999895,,
0.152783,2,1.110000065,,
0.1489605,2,1.140999964,,
0.1530586,2,1.172000101,,
0.1542815,2,1.203,,
0.1509549,2,1.235000065,,
0.1469978,2,1.265999964,,
0.1462279,2,1.297000101,,
0.1525908,2,1.344000032,,
0.151437,2,1.374999931,,
0.1506456,2,1.406999996,,
0.147397,2,1.437999895,,
0.1521318,2,1.469000032,,
0.1521964,2,1.499999931,,
0.1505278,2,1.531999996,,
0.1534164,2,0.031999996,,
0.1520817,2,0.062999895,,
0.1479772,2,0.094000032,,
0.1481037,2,0.140999964,,
0.147046,2,0.172000101,,
0.1499769,2,0.203,,
0.1495612,2,0.235000065,,
0.1538013,2,0.265999964,,
0.1475675,2,0.297000101,,
0.1518676,2,0.328,,
0.1526251,2,0.374999931,,
0.1457929,2,0.406999996,,
0.1464542,2,0.437999895,,
0.148145,2,0.469000032,,
0.1504968,2,0.499999931,,
0.1462753,2,0.531999996,,
0.1539154,2,0.578,,
0.1524867,2,0.610000065,,
0.1539382,2,0.672000101,,
0.1537452,2,0.703,,
0.1487935,2,0.735000065,,
0.14832,2,0.765999964,,
0.1501403,2,0.797000101,,
0.1501949,2,0.844000032,,
0.1456979,2,0.874999931,,
0.1466112,2,0.906999996,,
0.1469756,2,0.937999895,,
0.1486978,2,0.969000032,,
0.1537526,2,0.999999931,,
0.1456386,2,1.031999996,,
0.1506188,2,1.062999895,,
0.1470258,2,1.110000065,,
0.1458416,2,1.140999964,,
0.1515754,1,0.031999996,,
0.1480773,1,0.062999895,,
0.1502819,1,0.094000032,,
0.1493483,1,0.140999964,,
0.148135,1,0.172000101,,
0.1482002,1,0.203,,
0.1535279,1,0.235000065,,
0.1520828,1,0.265999964,,
0.1472372,1,0.297000101,,
0.1482945,1,0.328,,
0.1525471,1,0.374999931,,
0.1479302,1,0.406999996,,
0.1533907,1,0.437999895,,
0.1498114,1,0.469000032,,
0.1458481,1,0.499999931,,
0.1507694,2,0.031999996,,
0.1466753,2,0.062999895,,
0.1535129,2,0.094000032,,
0.1456746,2,0.140999964,,
0.1493819,2,0.172000101,,
0.1500595,2,0.203,,
0.1526794,2,0.235000065,,
0.1502312,2,0.265999964,,
0.152099,2,0.297000101,,
0.150268,2,0.328,,
0.1490929,2,0.374999931,,
0.1501377,2,0.406999996,,
0.1471237,2,0.437999895,,
0.1501038,2,0.469000032,,
0.1472203,2,0.499999931,,
0.1474998,2,0.531999996,,
0.1472141,2,0.578,,
0.1529346,2,0.610000065,,
0.1471738,2,0.672000101,,
0.1487003,2,0.703,,
0.1527347,2,0.735000065,,
0.1525425,2,0.765999964,,
0.1482419,1,0.031999996,,
0.148425,1,0.062999895,,
0.1514725,1,0.094000032,,
0.1491317,1,0.140999964,,
0.1458799,1,0.172000101,,
0.1463477,1,0.203,,
0.1526763,1,0.235000065,,
0.1483936,2,0.031999996,,
0.1488517,2,0.062999895,,
0.1510749,2,0.094000032,,
0.1479018,2,0.140999964,,
0.1540479,2,0.172000101,,
0.1477992,2,0.203,,
0.1462933,2,0.235000065,,
0.1541283,2,0.265999964,,
0.1519211,2,0.297000101,,
0.1539957,2,0.328,,
0.1471287,2,0.374999931,,
0.1458213,2,0.406999996,,
0.1498398,2,0.437999895,,
0.1498901,2,0.469000032,,
0.1522823,2,0.499999931,,
0.1525162,2,0.531999996,,
0.1457185,2,0.578,,
0.151874,1,0.031999996,,
0.1510561,1,0.062999895,,
0.1458116,1,0.094000032,,
0.1536132,1,0.140999964,,
0.1480124,1,0.172000101,,
0.1534081,1,0.203,,
0.1479387,1,0.235000065,,
0.1514629,1,0.265999964,,
0.150057,1,0.297000101,,
0.150297,1,0.328,,
0.1499748,1,0.374999931,,
0.1500271,1,0.406999996,,
0.1459915,1,0.437999895,,
0.1541041,1,0.469000032,,
0.1508619,1,0.499999931,,
0.1522762,1,0.531999996,,
0.1529497,1,0.578,,
0.1464465,1,0.610000065,,
0.1458619,1,0.672000101,,
0.1486435,1,0.703,,
0.1505701,1,0.735000065,,
0.1499431,1,0.765999964,,
0.1488602,1,0.797000101,,
0.1460683,1,0.844000032,,
0.1465425,1,0.874999931,,
0.1459086,1,0.906999996,,
0.1521959,1,0.937999895,,
0.1506705,1,0.969000032,,
0.1517389,1,0.999999931,,
0.1541461,1,1.031999996,,
0.1473841,1,1.062999895,,
0.1534195,1,1.110000065,,
0.1475373,1,1.140999964,,
0.1535295,1,1.172000101,,
0.1521666,1,1.203,,
0.1478346,1,1.235000065,,
0.14967,1,1.265999964,,
0.1490335,1,1.297000101,,
0.1514272,1,1.344000032,,
0.1484095,1,1.374999931,,
0.1511458,1,1.406999996,,
0.14745,1,1.437999895,,
0.1502029,1,1.469000032,,
0.1499186,1,1.499999931,,
0.1498098,1,1.531999996,,
0.1494605,1,1.578,,
0.1469687,1,1.610000065,,
0.1475339,1,1.640999964,,
0.1493771,1,1.672000101,,
0.1470592,1,1.703,,
0.1466053,1,1.735000065,,
0.1495414,1,1.765999964,,
0.1459857,1,1.797000101,,
0.152678,1,1.844000032,,
0.1495016,1,1.874999931,,
0.1526637,1,1.906999996,,
0.152414,1,1.937999895,,
0.152629,1,1.969000032,,
0.1537217,1,1.999999931,,
0.1467273,1,2.031999996,,
0.148681,1,2.078,,
0.147656,1,2.110000065,,
0.1506561,1,2.140999964,,
0.1464892,1,2.172000101,,
0.1465354,1,2.203,,
0.1476896,1,2.235000065,,
0.1473509,1,2.265999964,,
0.1534679,1,0.031999996,,
0.1464027,1,0.062999895,,
0.1478376,1,0.094000032,,
0.1507542,1,0.140999964,,
0.1485664,1,0.172000101,,
0.1512025,1,0.203,,
0.1504131,1,0.235000065,,
0.1529721,1,0.265999964,,
0.1476201,1,0.297000101,,
0.1540322,1,0.328,,
0.1493777,1,0.374999931,,
0.1461045,1,0.406999996,,
0.1489595,1,0.437999895,,
0.1488553,1,0.469000032,,
0.1541359,1,0.499999931,,
0.1532313,1,0.531999996,,
0.1458496,1,0.578,,
0.146775,1,0.610000065,,
0.1477782,1,0.672000101,,
0.1501441,1,0.703,,
0.1509057,1,0.735000065,,
0.147584,1,0.765999964,,
0.1526757,1,0.797000101,,
0.1515451,1,0.844000032,,
0.1519881,1,0.874999931,,
0.1458064,1,0.906999996,,
0.1502119,1,0.937999895,,
0.1480717,1,0.969000032,,
0.1532081,1,0.999999931,,
0.1505201,1,1.031999996,,
0.150008,1,1.062999895,,
0.1501492,1,1.110000065,,
0.1524195,1,1.140999964,,
0.1478174,1,1.172000101,,
0.1469856,1,1.203,,
0.1466283,1,1.235000065,,
0.1471637,1,1.265999964,,
0.149606,1,1.297000101,,
0.1520912,1,1.344000032,,
0.1491082,1,1.374999931,,
0.1533977,1,1.406999996,,
0.1520492,1,1.437999895,,
0.1458123,1,1.469000032,,
0.1482793,1,1.499999931,,
0.1536021,1,1.531999996,,
0.1507458,1,1.578,,
0.1507061,1,1.610000065,,
0.1468363,1,1.640999964,,
0.1523728,1,1.672000101,,
0.1483601,1,1.703,,
0.153382,1,1.735000065,,
0.1465946,1,1.765999964,,
0.1531778,1,1.797000101,,
0.1472213,1,1.844000032,,
0.1498658,1,1.874999931,,
0.1508234,1,1.906999996,,
0.1539499,1,1.937999895,,
0.1497238,1,1.969000032,,
0.151127,1,1.999999931,,
0.1511961,1,2.031999996,,
0.1538206,1,2.078,,
0.1502806,1,0.031999996,,
0.1463318,1,0.062999895,,
0.1521257,1,0.094000032,,
0.147512,1,0.140999964,,
0.1537431,1,0.172000101,,
0.1467882,1,0.203,,
0.1466677,1,0.235000065,,
0.1525258,1,0.265999964,,
0.1504515,1,0.297000101,,
0.150005,1,0.328,,
0.1456483,1,0.374999931,,
0.1517995,1,0.406999996,,
0.1534028,1,0.437999895,,
0.1512446,1,0.469000032,,
0.1473508,1,0.499999931,,
0.1514328,1,0.531999996,,
0.1488533,1,0.578,,
0.1462968,1,0.610000065,,
0.1512248,1,0.672000101,,
0.1476803,1,0.703,,
0.1522422,2,0.031999996,,
0.1505974,2,0.062999895,,
0.14846,2,0.094000032,,
0.1474219,2,0.140999964,,
0.1529374,2,0.172000101,,
0.1491088,1,0.031999996,,
0.1478285,1,0.062999895,,
0.1529897,1,0.094000032,,
0.1537875,1,0.140999964,,
0.1475746,1,0.172000101,,
0.1470546,1,0.203,,
0.1481344,1,0.235000065,,
0.1522455,1,0.265999964,,
0.1493485,1,0.297000101,,
0.147895,1,0.328,,
0.1458243,1,0.374999931,,
0.1530021,1,0.406999996,,
0.1485939,1,0.437999895,,
0.1521273,1,0.469000032,,
0.1503739,1,0.499999931,,
0.1523752,1,0.531999996,,
0.1494781,1,0.578,,
0.1512904,1,0.610000065,,
0.1477453,1,0.672000101,,
0.1497291,1,0.703,,
0.1491522,1,0.735000065,,
0.14607,1,0.765999964,,
0.149489,1,0.797000101,,
0.1532401,1,0.844000032,,
0.1496861,1,0.874999931,,
0.1482147,1,0.906999996,,
0.1531727,1,0.937999895,,
0.1515635,1,0.969000032,,
0.1537325,1,0.999999931,,
0.1520734,1,1.031999996,,
0.1491448,1,1.062999895,,
0.1531762,1,1.110000065,,
0.1463714,1,1.140999964,,
0.1470484,1,1.172000101,,
0.1490827,1,1.203,,
0.1534771,1,1.235000065,,
0.1536756,1,1.265999964,,
0.147175,1,1.297000101,,
0.1536787,1,1.344000032,,
0.1535213,1,1.374999931,,
0.1462707,1,1.406999996,,
0.1526555,1,1.437999895,,
0.148845,1,1.469000032,,
0.1538746,1,1.499999931,,
0.1519741,1,1.531999996,,
0.1509391,1,1.578,,
0.1518265,1,1.610000065,,
0.1540901,1,1.640999964,,
0.1509227,1,1.672000101,,
0.1508308,1,1.703,,
0.1535741,1,1.735000065,,
0.1462845,1,1.765999964,,
0.1532692,1,1.797000101,,
0.1494579,1,1.844000032,,
0.1466423,1,1.874999931,,
0.1494023,1,1.906999996,,
0.1507701,1,0.031999996,,
0.1495946,1,0.062999895,,
0.1504264,1,0.094000032,,
0.1472888,1,0.140999964,,
0.1488761,1,0.172000101,,
0.1475636,1,0.203,,
0.1497647,1,0.235000065,,
0.1466527,1,0.265999964,,
0.1518129,1,0.297000101,,
0.1532256,1,0.328,,
0.1478297,1,0.374999931,,
0.15373,1,0.406999996,,
0.1516227,1,0.437999895,,
0.1519108,1,0.469000032,,
0.1539723,2,0.031999996,,
0.1484703,2,0.062999895,,
0.1474508,2,0.094000032,,
0.1498329,2,0.140999964,,
0.1460378,2,0.172000101,,
0.146028,2,0.203,,
0.1461365,2,0.235000065,,
0.1500105,2,0.265999964,,
0.1463533,2,0.297000101,,
0.1531394,2,0.328,,
0.1481423,2,0.374999931,,
0.1526096,2,0.406999996,,
0.1467843,2,0.437999895,,
0.1491453,2,0.469000032,,
0.1538374,2,0.499999931,,
0.1489288,2,0.531999996,,
0.1535006,2,0.578,,
0.152489,2,0.610000065,,
0.1473216,2,0.672000101,,
0.1499022,2,0.703,,
0.1541614,2,0.735000065,,
0.1507348,2,0.765999964,,
0.1490847,2,0.797000101,,
0.1514366,2,0.844000032,,
0.1499772,2,0.874999931,,
0.1522852,2,0.906999996,,
0.1465076,1,0.031999996,,
0.1499384,1,0.062999895,,
0.1490852,1,0.094000032,,
0.153255,1,0.140999964,,
0.146501,1,0.172000101,,
0.1526222,1,0.203,,
0.1472282,1,0.235000065,,
0.1466295,1,0.265999964,,
0.1517817,1,0.297000101,,
0.1459308,1,0.328,,
0.1511285,1,0.374999931,,
0.1520126,1,0.406999996,,
0.1488073,1,0.437999895,,
0.1518079,1,0.469000032,,
0.1528304,1,0.499999931,,
0.1501764,1,0.531999996,,
0.1528552,1,0.578,,
0.1536881,1,0.610000065,,
0.1464729,1,0.672000101,,
0.1514399,1,0.703,,
0.153121,1,0.735000065,,
0.1467785,1,0.765999964,,
0.1473684,2,0.031999996,,
0.1526701,2,0.062999895,,
0.148042,2,0.094000032,,
0.1516935,2,0.140999964,,
0.1503391,2,0.172000101,,
0.1535191,2,0.203,,
0.1529962,2,0.235000065,,
0.1464748,2,0.265999964,,
0.1493034,2,0.297000101,,
0.1481606,2,0.328,,
0.1509186,2,0.374999931,,
0.1509545,2,0.406999996,,
0.1470353,2,0.437999895,,
0.1479038,2,0.469000032,,
0.1510075,2,0.499999931,,
0.1498463,2,0.531999996,,
0.1466043,2,0.578,,
0.153042,2,0.610000065,,
0.1463586,2,0.672000101,,
0.148028,2,0.703,,
0.1516792,2,0.735000065,,
0.1520751,2,0.765999964,,
0.1539518,2,0.797000101,,
0.146073,2,0.844000032,,
0.148493,2,0.874999931,,
0.146675,2,0.906999996,,
0.1519359,2,0.937999895,,
0.149505,2,0.969000032,,
0.1457483,2,0.999999931,,
0.1542369,2,1.031999996,,
0.1515263,2,1.062999895,,
0.149231,2,1.110000065,,
0.1489169,2,1.140999964,,
0.1539902,2,1.172000101,,
0.1467163,2,1.203,,
0.1498266,2,1.235000065,,
0.1496509,2,1.265999964,,
0.1511263,2,1.297000101,,
0.1535594,2,1.344000032,,
0.1514205,2,1.374999931,,
0.14828,2,1.406999996,,
0.1537297,2,1.437999895,,
0.153329,2,1.469000032,,
0.1510856,2,1.499999931,,
0.1458525,2,1.531999996,,
0.1534231,2,0.031999996,,
0.1541297,2,0.062999895,,
0.1472252,2,0.094000032,,
0.1521631,2,0.140999964,,
0.1538112,2,0.172000101,,
0.1490639,2,0.203,,
0.1494991,2,0.235000065,,
0.1501231,2,0.265999964,,
0.15057,2,0.297000101,,
0.1512321,2,0.328,,
0.1470189,2,0.374999931,,
0.1510167,2,0.406999996,,
0.1479543,1,0.437999895,,
0.1497116,2,0.469000032,,
0.1527574,2,0.499999931,,
0.1497814,2,0.531999996,,
0.153956,2,0.578,,
0.1541166,2,0.610000065,,
0.1520348,2,0.672000101,,
0.1457004,2,0.703,,
0.152033,2,0.735000065,,
0.1474695,2,0.765999964,,
0.1508731,2,0.797000101,,
0.1516512,2,0.844000032,,
0.1536837,2,0.874999931,,
0.1489885,2,0.906999996,,
0.1473454,2,0.937999895,,
0.1473627,2,0.969000032,,
0.1534359,2,0.999999931,,
0.147464,2,1.031999996,,
0.1492697,2,1.062999895,,
0.1469711,2,1.110000065,,
0.1539888,2,1.140999964,,
0.1465197,2,1.172000101,,
0.1526065,2,1.203,,
0.1490106,2,1.235000065,,
0.1482342,2,1.265999964,,
0.1465015,2,1.297000101,,
0.1512109,2,1.344000032,,
0.1509667,2,1.374999931,,
0.1500925,2,0.031999996,,
0.1457313,2,0.062999895,,
0.1457568,2,0.094000032,,
0.153368,2,0.140999964,,
0.1523886,2,0.172000101,,
0.1518234,2,0.203,,
0.152387,2,0.235000065,,
0.1460575,2,0.265999964,,
0.1536068,2,0.297000101,,
0.1493064,2,0.328,,
0.1492784,2,0.374999931,,
0.1521864,2,0.406999996,,
0.1459304,2,0.437999895,,
0.1469945,2,0.469000032,,
0.150029,2,0.499999931,,
0.1490104,2,0.531999996,,
0.1524237,2,0.578,,
0.1458726,2,0.610000065,,
0.1539916,2,0.672000101,,
0.149385,2,0.703,,
0.1466736,2,0.735000065,,
0.1479725,2,0.765999964,,
0.1521264,2,0.797000101,,
0.1541391,2,0.844000032,,
0.1507679,2,0.874999931,,
0.1537227,2,0.906999996,,
0.147425,2,0.937999895,,
0.1519577,2,0.969000032,,
0.1503201,2,0.031999996,,
0.1541538,2,0.062999895,,
0.1484736,2,0.094000032,,
0.1530465,2,0.140999964,,
