PD,ROI,FD,,
0.0985721,2,0.031999996,,
0.1156789,2,0.062999895,,
0.0994634,2,0.094000032,,
0.1055381,2,0.140999964,,
0.111763,2,0.172000101,,
0.1122405,2,0.203,,
0.1110865,2,0.235000065,,
0.1056044,2,0.265999964,,
0.1053016,2,0.297000101,,
0.104582,2,0.328,,
0.0998002,2,0.374999931,,
0.1141913,2,0.406999996,,
0.1029519,2,0.437999895,,
0.1132151,2,0.469000032,,
0.1125697,2,0.499999931,,
0.1012056,2,0.531999996,,
0.1043864,2,0.578,,
0.0987091,2,0.610000065,,
0.0990845,2,0.672000101,,
0.1089744,2,0.703,,
0.0984094,2,0.735000065,,
0.1080413,2,0.765999964,,
0.1145986,2,0.797000101,,
0.1003195,2,0.844000032,,
0.1030066,2,0.874999931,,
0.1031335,2,0.906999996,,
0.1153695,2,0.937999895,,
0.1134327,2,0.969000032,,
0.1091991,2,0.999999931,,
0.1151613,2,1.031999996,,
0.1157452,2,1.062999895,,
0.1020871,2,1.110000065,,
0.1024207,2,1.140999964,,
0.1136962,2,1.172000101,,
0.1105694,2,1.203,,
0.1134978,2,1.235000065,,
0.1035104,2,1.265999964,,
0.1099117,2,1.297000101,,
0.1155564,2,1.344000032,,
0.1004592,2,1.374999931,,
0.1129434,2,1.406999996,,
0.1148974,2,1.437999895,,
0.1113128,2,1.469000032,,
0.1075525,2,1.499999931,,
0.1003302,2,1.531999996,,
0.1024037,2,1.578,,
0.1097868,2,1.610000065,,
0.1115,2,1.640999964,,
0.1150481,2,1.672000101,,
0.1156058,2,1.703,,
0.1049778,1,0.031999996,,
0.1111488,1,0.062999895,,
0.1053892,1,0.094000032,,
0.1137346,1,0.140999964,,
0.105755,1,0.172000101,,
0.1137376,1,0.203,,
0.1094756,1,0.235000065,,
0.1074698,1,0.265999964,,
0.1136185,1,0.297000101,,
0.1110067,1,0.328,,
0.1089576,1,0.374999931,,
0.1083702,1,0.406999996,,
0.1150839,1,0.437999895,,
0.0985479,1,0.469000032,,
0.1049409,1,0.499999931,,
0.1018859,1,0.531999996,,
0.1123466,1,0.578,,
0.1018046,1,0.610000065,,
0.1103311,1,0.672000101,,
