PD,ROI,FD,,
0.1268,1,0.031999996,,
0.127931,1,0.062999895,,
0.130417,1,0.094000032,,
0.130382,1,0.140999964,,
0.133496,1,0.172000101,,
0.127422,1,0.203,,
0.125627,1,0.235000065,,
0.127445,1,0.265999964,,
0.12516,1,0.297000101,,
0.132199,1,0.328,,
0.132549,1,0.374999931,,
0.12831,1,0.406999996,,
0.131372,1,0.437999895,,
0.132064,1,0.469000032,,
0.125154,1,0.499999931,,
0.127261,1,0.531999996,,
0.132709,1,0.578,,
0.134507,1,0.610000065,,
0.127178,1,0.672000101,,
0.134866,1,0.703,,
0.125283,1,0.735000065,,
0.126546,1,0.765999964,,
0.128569,1,0.797000101,,
0.133103,1,0.844000032,,
0.126734,1,0.874999931,,
0.129455,1,0.906999996,,
0.130478,1,0.937999895,,
0.127887,1,0.969000032,,
0.130316,1,0.999999931,,
0.134897,1,1.031999996,,
0.133805,1,1.062999895,,
0.133457,1,1.110000065,,
0.125572,1,1.140999964,,
0.128107,1,1.172000101,,
0.127578,1,1.203,,
0.127081,1,1.235000065,,
0.134045,1,1.265999964,,
0.125839,1,1.297000101,,
0.130984,1,1.344000032,,
0.125342,1,1.374999931,,
0.132651,1,1.406999996,,
0.132421,1,1.437999895,,
0.128076,1,1.469000032,,
0.131534,1,1.499999931,,
0.128656,1,1.531999996,,
0.133175,1,0.031999996,,
0.12888,1,0.062999895,,
0.125225,1,0.094000032,,
0.130829,1,0.140999964,,
0.12944,1,0.172000101,,
0.12566,1,0.203,,
0.130967,1,0.235000065,,
0.132303,1,0.265999964,,
0.131313,1,0.297000101,,
0.132744,1,0.328,,
0.132837,1,0.374999931,,
0.133701,1,0.406999996,,
0.133673,1,0.437999895,,
0.125363,1,0.469000032,,
0.129047,1,0.499999931,,
0.126636,1,0.531999996,,
0.133404,1,0.578,,
0.130236,1,0.610000065,,
0.125248,1,0.672000101,,
0.131059,1,0.703,,
0.12666,1,0.735000065,,
0.133474,1,0.765999964,,
0.128504,1,0.797000101,,
0.130422,1,0.844000032,,
0.128829,1,0.874999931,,
0.126605,1,0.906999996,,
0.128139,1,0.937999895,,
0.129721,1,0.969000032,,
0.132447,1,0.999999931,,
0.130638,1,1.031999996,,
0.132256,1,1.062999895,,
0.130423,1,1.110000065,,
0.134079,1,1.140999964,,
0.125975,1,0.031999996,,
0.126998,1,0.062999895,,
0.130898,1,0.094000032,,
0.134905,1,0.140999964,,
0.125293,1,0.172000101,,
0.134487,1,0.203,,
0.12787,1,0.235000065,,
0.133492,1,0.265999964,,
0.133198,1,0.297000101,,
0.129673,1,0.328,,
0.128392,1,0.374999931,,
0.127213,1,0.406999996,,
0.131643,1,0.437999895,,
0.125469,1,0.469000032,,
0.129964,1,0.499999931,,
0.129106,1,0.531999996,,
0.133571,1,0.578,,
0.128669,1,0.610000065,,
0.134688,1,0.672000101,,
0.126805,1,0.703,,
0.126678,1,0.735000065,,
0.130905,1,0.765999964,,
0.133243,1,0.797000101,,
0.128661,1,0.844000032,,
0.130484,1,0.874999931,,
0.133149,1,0.906999996,,
0.131014,1,0.937999895,,
0.128216,1,0.969000032,,
0.133525,1,0.999999931,,
0.127544,1,1.031999996,,
0.125889,1,1.062999895,,
0.125166,1,1.110000065,,
0.133091,1,1.140999964,,
0.133904,1,1.172000101,,
0.132558,1,1.203,,
0.126788,1,1.235000065,,
0.129269,1,1.265999964,,
0.12759,1,1.297000101,,
0.127331,1,1.344000032,,
0.133606,1,1.374999931,,
0.125181,1,1.406999996,,
0.130392,1,1.437999895,,
0.125731,1,1.469000032,,
0.132725,1,1.499999931,,
0.127716,1,1.531999996,,
0.13424,1,1.578,,
0.134162,1,1.610000065,,
0.129713,1,1.640999964,,
0.134139,1,1.672000101,,
0.126427,1,1.703,,
0.131867,1,1.735000065,,
0.13001,1,1.765999964,,
